Epoch,Time,Score,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,Sigma_Power,Delta_Ratio,Theta_Ratio,Alpha_Ratio,Beta_Ratio,Gamma_Ratio,Sigma_Ratio,date.time,meanRR,SDRR
954,7:20:39,R,14.50287,3.258427,0.857094,1.268761,0.144703,2.125855,0.602101,0.213266,0.06574,0.106601,0.012292,0.172341,2019-11-22 07:20:39,1114.14961191586,87.7314967079472
955,7:21:09,R,17.25418,2.964823,0.924468,1.115839,0.145998,2.040308,0.64222,0.202592,0.063646,0.081198,0.010345,0.144844,2019-11-22 07:21:09,1190.17468558441,61.5202994163764
956,7:21:39,R,7.51223,2.931291,1.044569,1.859228,0.939032,2.903796,0.490498,0.215437,0.085738,0.153443,0.054884,0.239181,2019-11-22 07:21:39,1221.31319940343,70.3264711520337
957,7:22:09,R,8.766422,2.604459,0.869424,1.096758,0.158191,1.966182,0.539319,0.22863,0.091671,0.122584,0.017796,0.214255,2019-11-22 07:22:09,1167.45213106205,80.0795365070389
958,7:22:39,R,10.57581,2.677509,0.697814,1.460508,0.173551,2.158322,0.589179,0.208552,0.061316,0.126458,0.014496,0.187773,2019-11-22 07:22:39,1127.75717468484,65.0017501496313
959,7:23:09,R,11.08024,2.605446,0.895057,1.386364,0.151028,2.281421,0.577929,0.211032,0.079067,0.120637,0.011335,0.199704,2019-11-22 07:23:09,1110.71986837806,69.2965835843357
960,7:23:39,R,21.83653,4.811201,0.947962,1.170101,0.142466,2.118063,0.58485,0.237929,0.068834,0.096021,0.012367,0.164855,2019-11-22 07:23:39,1165.03277954758,77.9149391275587
961,7:24:09,R,6.659542,2.195316,0.671254,1.028061,0.143092,1.699315,0.531461,0.22728,0.089059,0.133758,0.018443,0.222817,2019-11-22 07:24:09,1215.67350570422,65.7932072666751
962,7:24:39,R,7.506143,2.409481,0.789365,1.214384,0.138155,2.003748,0.511134,0.228542,0.092516,0.148543,0.019265,0.241059,2019-11-22 07:24:39,1120.92215508332,87.0171899462025
963,7:25:09,R,13.13943,3.434374,0.8584,1.530266,0.141783,2.388666,0.594555,0.21794,0.057211,0.119369,0.010925,0.17658,2019-11-22 07:25:09,1200.45104799939,56.1541323371383
964,7:25:39,R,12.09668,3.260423,1.040754,1.541594,0.212346,2.582348,0.564202,0.219316,0.086452,0.114791,0.015238,0.201243,2019-11-22 07:25:39,1159.10419524208,62.5361899873887
965,7:26:09,R,8.918183,3.024909,0.819536,1.499418,0.141602,2.318954,0.556423,0.231646,0.069569,0.128898,0.013464,0.198467,2019-11-22 07:26:09,1234.27420561114,89.6559955901991
966,7:26:39,R,10.41117,3.28908,0.829949,1.397371,0.157161,2.22732,0.595217,0.22186,0.060696,0.109596,0.012631,0.170292,2019-11-22 07:26:39,1173.99413258861,86.8109355647007
967,7:27:09,R,8.673857,2.412017,0.88102,1.192997,0.131005,2.074017,0.560594,0.219126,0.080966,0.124956,0.014357,0.205923,2019-11-22 07:27:09,1103.18744857283,65.9360987357321
968,7:27:39,R,9.711556,3.048919,0.718831,1.132214,0.121231,1.851044,0.570299,0.239772,0.06794,0.109379,0.01261,0.177319,2019-11-22 07:27:39,1220.25450701515,49.8922011978277
969,7:28:09,R,9.41816,2.925796,0.891212,1.705002,0.147562,2.596215,0.520228,0.232677,0.075307,0.157466,0.014322,0.232773,2019-11-22 07:28:09,1149.48712411246,93.7702426984727
970,7:28:39,R,12.19282,2.396229,0.809362,1.241506,0.144952,2.050868,0.669046,0.164621,0.057229,0.096923,0.012181,0.154153,2019-11-22 07:28:39,1165.26483170053,77.3703914624463
971,7:29:09,N2,12.37472,3.492874,1.210656,1.284865,0.136111,2.49552,0.582892,0.229211,0.083112,0.094086,0.010699,0.177198,2019-11-22 07:29:09,1145.36864323629,68.0055534343403
972,7:29:39,N2,12.52324,2.954697,1.102459,1.239076,0.151459,2.341536,0.656247,0.186396,0.067545,0.080127,0.009685,0.147672,2019-11-22 07:29:39,1137.08832704481,57.9482625544189
973,7:30:09,N2,14.1741,2.847711,1.578551,2.513455,0.14674,4.092006,0.58409,0.159537,0.083152,0.161994,0.011227,0.245146,2019-11-22 07:30:09,1202.38714908539,66.1046054499433
974,7:30:39,N2,12.79255,3.430476,0.991943,1.373071,0.134951,2.365014,0.594486,0.206512,0.078363,0.109083,0.011556,0.187446,2019-11-22 07:30:39,1142.37143034667,41.392471976403
975,7:31:09,N2,8.972735,2.848317,0.754185,1.428055,0.140773,2.182239,0.577075,0.224712,0.068462,0.117128,0.012623,0.18559,2019-11-22 07:31:09,1177.34071937513,81.7018909987618
976,7:31:39,N2,16.99508,5.310426,2.137624,2.212482,0.176527,4.350106,0.560255,0.212309,0.103993,0.111192,0.012252,0.215185,2019-11-22 07:31:39,1178.18455909676,66.0278809981583
977,7:32:09,N2,12.18039,2.996214,3.062966,2.803416,0.138145,5.866382,0.552517,0.185535,0.116353,0.136683,0.008912,0.253036,2019-11-22 07:32:09,1223.18348888984,43.196256763392
978,7:32:39,N2,13.64847,3.296227,1.460837,1.745715,0.149197,3.206553,0.609447,0.181455,0.089623,0.109954,0.009521,0.199577,2019-11-22 07:32:39,1237.88419805934,59.8902742367894
979,7:33:09,N2,12.79787,4.285493,1.377258,1.533055,0.115065,2.910313,0.584522,0.227864,0.083713,0.096133,0.007768,0.179846,2019-11-22 07:33:09,1249.70317869691,72.6294867445329
980,7:33:39,N2,9.848716,3.718387,1.967508,1.898404,0.132578,3.865913,0.51225,0.224031,0.116773,0.1372,0.009746,0.253973,2019-11-22 07:33:39,1202.4580670355,53.7190736010877
981,7:34:09,N2,8.420518,3.954909,1.629777,1.445276,0.140002,3.075052,0.510573,0.270669,0.100231,0.105844,0.012683,0.206075,2019-11-22 07:34:09,1245.30491779849,61.4838598743505
982,7:34:39,N2,15.2033,4.001287,1.292467,1.54196,0.123926,2.834427,0.635269,0.203881,0.069022,0.085013,0.006816,0.154034,2019-11-22 07:34:39,1202.07127531285,63.4941055758175
983,7:35:09,N2,17.79481,3.651457,1.800205,1.852683,0.137191,3.652888,0.611525,0.184437,0.092877,0.102432,0.008729,0.195309,2019-11-22 07:35:09,1211.41456813826,65.9174187148938
984,7:35:39,N2,12.93387,4.523826,1.660431,1.780253,0.114218,3.440684,0.590173,0.223579,0.082332,0.09713,0.006786,0.179463,2019-11-22 07:35:39,1316.73718620409,74.4866166139682
985,7:36:09,N2,19.59116,4.873194,2.463672,2.385575,0.118141,4.849248,0.62774,0.202724,0.075979,0.086608,0.006949,0.162587,2019-11-22 07:36:09,1216.67282665624,86.9415359027007
986,7:36:39,N2,19.3965,5.193263,2.7441,3.533328,0.136296,6.277428,0.584698,0.228723,0.084394,0.094616,0.007569,0.17901,2019-11-22 07:36:39,1220.14795991977,73.3874170973334
987,7:37:09,N2,17.55992,5.084449,1.932238,2.075481,0.151139,4.007719,0.588972,0.215572,0.098137,0.088071,0.009248,0.186208,2019-11-22 07:37:09,1229.6947778142,61.480430600116
988,7:37:39,N2,27.12873,3.716539,2.389188,2.457841,0.122396,4.847029,0.618869,0.192993,0.08739,0.093312,0.007436,0.180702,2019-11-22 07:37:39,1258.29306086475,54.3791995055339
989,7:38:09,N2,13.64768,4.226635,2.477762,1.582353,0.137125,4.060114,0.57299,0.233386,0.100599,0.084617,0.008407,0.185216,2019-11-22 07:38:09,1237.47405897946,75.8975996453789
990,7:38:39,N2,23.22599,4.363129,2.163009,2.131483,0.183641,4.294492,0.611847,0.183391,0.09241,0.100804,0.011549,0.193214,2019-11-22 07:38:39,1254.90054635117,66.4067774122429
991,7:39:09,N2,25.92291,4.787764,1.885743,1.308638,0.136547,3.194381,0.650991,0.190179,0.084257,0.067031,0.007542,0.151288,2019-11-22 07:39:09,1205.95138909522,65.2163591894789
992,7:39:39,N2,23.09477,5.813364,1.856454,2.159577,0.132243,4.016031,0.657407,0.183495,0.070698,0.082588,0.005812,0.153286,2019-11-22 07:39:39,1236.1747293753,60.0482472176313
993,7:40:09,N2,25.37217,6.176112,2.352342,2.143292,0.136562,4.495634,0.644387,0.200388,0.077632,0.072147,0.005446,0.14978,2019-11-22 07:40:09,1256.15091138745,73.8860187462269
994,7:40:39,N2,25.18732,4.072932,2.262779,1.851362,0.136145,4.114141,0.643542,0.177679,0.086431,0.085516,0.006832,0.171948,2019-11-22 07:40:39,1287.55462864751,77.5426278521146
995,7:41:09,N2,19.56649,5.72105,2.828335,1.956618,0.222141,4.784954,0.573908,0.231459,0.107544,0.077359,0.00973,0.184903,2019-11-22 07:41:09,1269.09667937248,78.2126255002951
996,7:41:39,N2,28.39285,4.145258,1.604448,1.719701,0.134148,3.324149,0.716026,0.155101,0.055015,0.067071,0.006786,0.122087,2019-11-22 07:41:39,1217.4413907254,57.3658520493163
997,7:42:09,N2,19.35202,5.173912,1.770609,2.184488,0.20765,3.955097,0.592579,0.211822,0.081633,0.10298,0.010986,0.184613,2019-11-22 07:42:09,1270.63210480967,56.6442032914231
998,7:42:39,N2,18.19284,4.443703,2.757729,2.500657,0.15004,5.258387,0.61125,0.19526,0.093918,0.091659,0.007914,0.185576,2019-11-22 07:42:39,1246.62960169887,62.0149475304357
999,7:43:09,N2,23.21792,4.775626,2.371471,1.534836,0.140246,3.906307,0.661831,0.179169,0.087624,0.065548,0.005828,0.153172,2019-11-22 07:43:09,1237.65547205201,76.7037025039584
1000,7:43:39,N2,21.12309,6.878495,2.400338,2.090303,0.146353,4.490641,0.623955,0.226715,0.075235,0.067586,0.006508,0.142822,2019-11-22 07:43:39,1255.41426695081,59.0300585251599
1001,7:44:09,N2,18.93198,6.082008,2.309529,1.585839,0.124126,3.895368,0.580503,0.252599,0.082621,0.077252,0.007025,0.159873,2019-11-22 07:44:09,1277.79021392213,64.6034618264406
1002,7:44:39,N2,21.84405,7.348509,2.184197,1.753977,0.130122,3.938174,0.616052,0.241757,0.070957,0.066171,0.005062,0.137129,2019-11-22 07:44:39,1260.42907870083,65.9116278244291
1003,7:45:09,N2,22.50443,4.550131,2.076952,1.57186,0.134966,3.648812,0.670231,0.189163,0.066934,0.067103,0.006569,0.134037,2019-11-22 07:45:09,1257.72674988309,67.1884776908671
1004,7:45:39,N2,35.37408,6.287077,2.394198,1.893162,0.135321,4.28736,0.694858,0.166146,0.074288,0.059353,0.005356,0.13364,2019-11-22 07:45:39,1261.79672867122,75.7461479558802
1005,7:46:09,N2,36.5703,13.13508,2.815904,1.719513,0.141011,4.535418,0.632408,0.231559,0.065427,0.063666,0.006941,0.129092,2019-11-22 07:46:09,1270.80564673795,64.4577034548888
1006,7:46:39,N2,30.60952,7.607493,2.184383,1.530491,0.134763,3.714875,0.657464,0.22824,0.064087,0.045428,0.004782,0.109515,2019-11-22 07:46:39,1237.93188832084,95.795818067675
1007,7:47:09,N2,36.29015,6.671602,2.221698,1.47758,0.121501,3.699277,0.701802,0.182358,0.063895,0.04716,0.004786,0.111055,2019-11-22 07:47:09,1267.55336108281,84.1644401726418
1008,7:47:39,N2,35.1949,6.265859,2.312942,1.479683,0.137749,3.792624,0.674052,0.204468,0.069202,0.047372,0.004907,0.116574,2019-11-22 07:47:39,1305.75252431877,50.1787666042504
1009,7:48:09,N2,35.97688,7.362708,1.893697,1.284467,0.118158,3.178164,0.67966,0.208321,0.061453,0.04564,0.004926,0.107093,2019-11-22 07:48:09,1279.78066726704,59.360626519646
1010,7:48:39,N2,33.19587,5.410349,2.44583,1.478111,0.20828,3.923941,0.714626,0.164627,0.06895,0.046334,0.005463,0.115284,2019-11-22 07:48:39,1265.58979939001,93.1878238895777
1011,7:49:09,N2,64.09168,7.489625,3.186822,2.063127,0.124151,5.249949,0.720522,0.141984,0.072729,0.060046,0.004719,0.132775,2019-11-22 07:49:09,1346.52083532869,69.4032307512253
1012,7:49:39,N2,24.81865,6.613571,2.199082,1.405682,0.124876,3.604764,0.639386,0.220571,0.081212,0.053123,0.005708,0.134335,2019-11-22 07:49:39,1252.36612315508,50.3974217001073
1013,7:50:09,N2,40.2045,6.659413,3.07491,1.771964,0.145993,4.846874,0.695581,0.186928,0.060839,0.051428,0.005225,0.112267,2019-11-22 07:50:09,1235.54944663911,55.5634839698003
1014,7:50:39,N2,34.09255,6.703448,2.707875,1.409955,0.135744,4.11783,0.646128,0.220998,0.077694,0.049797,0.005383,0.127491,2019-11-22 07:50:39,1247.29717154044,55.579023004449
1015,7:51:09,N2,28.38417,4.796768,1.893999,1.342291,0.153267,3.23629,0.675702,0.185464,0.073536,0.058388,0.00691,0.131924,2019-11-22 07:51:09,1271.67907892343,76.7733792802207
1016,7:51:39,N2,38.53736,7.357893,3.08761,2.113266,0.138287,5.200875,0.692649,0.180915,0.069694,0.053164,0.003578,0.122858,2019-11-22 07:51:39,1269.94628631652,52.8521316384123
1017,7:52:09,N2,28.42697,6.079816,1.853302,1.531876,0.144973,3.385178,0.703767,0.166281,0.071873,0.052572,0.005507,0.124444,2019-11-22 07:52:09,1286.97026386368,57.6820664744214
1018,7:52:39,N2,41.78726,5.543534,2.224166,1.286219,0.140595,3.510386,0.773374,0.137127,0.053409,0.032347,0.003744,0.085756,2019-11-22 07:52:39,1276.4547182748,63.2376925124935
1019,7:53:09,N2,45.79682,6.675797,2.772556,1.287446,0.13457,4.060001,0.69669,0.176946,0.0742,0.045657,0.006506,0.119858,2019-11-22 07:53:09,1071.59220166357,229.114487237926
1020,7:53:39,N2,25.85473,6.194034,2.802389,1.822453,0.136555,4.624842,0.652563,0.203685,0.0835,0.05521,0.005043,0.138709,2019-11-22 07:53:39,1139.87032303741,235.923577496329
1021,7:54:09,N2,55.6427,6.957049,2.657525,1.787439,0.132576,4.444965,0.713506,0.17533,0.062112,0.045469,0.003584,0.107581,2019-11-22 07:54:09,1390.73011506439,83.6453533444248
1022,7:54:39,N2,47.39687,6.447843,2.084402,1.464609,0.14221,3.549011,0.759818,0.150772,0.044946,0.040013,0.004451,0.08496,2019-11-22 07:54:39,1440.67936845951,77.5317513295055
1023,7:55:09,N2,75.74531,5.995729,2.625561,3.603963,0.722799,6.229525,0.787759,0.105835,0.045404,0.05198,0.009022,0.097384,2019-11-22 07:55:09,1348.73386345617,66.1169046010633
1024,7:55:39,N2,25.60479,4.462566,1.402256,4.998369,0.859155,6.400625,0.612834,0.179442,0.059591,0.125323,0.022811,0.184914,2019-11-22 07:55:39,1317.06257779793,31.9573186693154
1025,7:56:09,N2,52.81033,5.064539,2.001897,1.854029,0.149321,3.855927,0.647983,0.181886,0.068519,0.089783,0.011829,0.158302,2019-11-22 07:56:09,1352.40006935023,59.9024947656433
1026,7:56:39,N2,18.61604,2.899451,1.275576,1.680461,0.173962,2.956037,0.655463,0.165336,0.066841,0.099113,0.013247,0.165954,2019-11-22 07:56:39,1081.37563995255,108.716030103941
1027,7:57:09,N2,12.36761,2.168562,1.35181,1.348354,0.144547,2.700164,0.663476,0.149565,0.080348,0.094543,0.012069,0.174891,2019-11-22 07:57:09,1232.19200784673,170.762079570369
1028,7:57:39,N2,20.56471,3.84428,1.561906,1.65978,0.17402,3.221687,0.607952,0.208632,0.07728,0.094171,0.011965,0.171451,2019-11-22 07:57:39,1304.99799121989,79.4488457148414
1029,7:58:09,N2,11.49344,2.508697,1.39359,1.979218,0.145903,3.372807,0.601992,0.157669,0.094867,0.132001,0.01347,0.226869,2019-11-22 07:58:09,1175.93907462191,153.234816938273
1030,7:58:39,N2,52.34689,4.046748,1.702151,4.156051,0.469919,5.858202,0.661721,0.123477,0.064148,0.133499,0.017156,0.197646,2019-11-22 07:58:39,968.491531208151,199.603338336332
1031,7:59:09,N2,12.16399,2.702477,1.029761,2.350751,0.40604,3.380512,0.555845,0.194727,0.079706,0.143935,0.025786,0.223641,2019-11-22 07:59:09,1298.85941673525,139.168917146681
1032,7:59:39,N2,12.65971,2.09216,2.388369,1.711324,0.144745,4.099693,0.581836,0.160977,0.116859,0.126857,0.01347,0.243716,2019-11-22 07:59:39,1371.35721391067,112.900153260558
1033,8:00:09,N2,31.30356,4.185538,5.489255,5.796206,0.88746,11.28546,0.54891,0.138922,0.108299,0.173574,0.030295,0.281873,2019-11-22 08:00:09,1282.64036866035,167.949902215032
1034,8:00:39,N2,39.02735,3.363925,2.676519,9.535661,2.645776,12.21218,0.550581,0.120374,0.080873,0.205845,0.042327,0.286718,2019-11-22 08:00:39,788.889149567361,73.0134227400265
1035,8:01:09,N2,11.38954,3.091198,0.774838,1.16943,0.20045,1.944267,0.621581,0.211013,0.060001,0.091892,0.015513,0.151893,2019-11-22 08:01:09,664.493708314779,82.9289792360565
1036,8:01:39,N2,14.2272,3.119975,1.253225,1.402037,0.130492,2.655262,0.631533,0.176179,0.080011,0.100909,0.011368,0.18092,2019-11-22 08:01:39,805.626754887903,95.6242056631008
1037,8:02:09,N2,27.89803,3.838777,1.595086,3.251577,0.161017,4.846663,0.595295,0.206196,0.071361,0.11538,0.011768,0.186742,2019-11-22 08:02:09,773.115521227499,92.81412520203
1038,8:02:39,W,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-22 08:02:39,852.050783109715,80.8696367328225
1039,8:03:09,W,85.15145,23.55845,13.46733,18.8152,8.343966,32.28253,0.305797,0.154068,0.150859,0.27842,0.110856,0.429279,2019-11-22 08:03:09,887.770826928783,82.5008653848673
1040,8:03:39,W,134.8806,36.67191,12.49463,14.31453,4.842976,26.80916,0.588031,0.175326,0.077916,0.11456,0.044168,0.192476,2019-11-22 08:03:39,921.740262267763,110.53228351655
1041,8:04:09,W,101.2073,12.95905,3.0779,14.25349,5.18045,17.33139,0.706651,0.101425,0.033407,0.111564,0.046953,0.144971,2019-11-22 08:04:09,921.082495546201,100.378226698789
1042,8:04:39,W,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-22 08:04:39,867.330921155867,115.602919407733
1043,8:05:09,W,51.58132,18.62106,11.80345,24.58315,8.366414,36.3866,0.254412,0.131402,0.14749,0.350605,0.116091,0.498095,2019-11-22 08:05:09,811.945611759283,76.117463551639
1044,8:05:39,W,10.38531,9.812652,11.4914,24.24635,16.25879,35.73775,0.145786,0.14085,0.155547,0.331765,0.226053,0.487311,2019-11-22 08:05:39,755.801375967385,43.5016797596642
1045,8:06:09,W,7.997722,6.663493,6.882329,30.96177,18.14128,37.8441,0.109303,0.0905,0.096308,0.457785,0.246105,0.554092,2019-11-22 08:06:09,782.958630812044,60.1952387469456
1046,8:06:39,W,67.72095,6.863884,5.899334,17.48633,5.159468,23.38567,0.542797,0.089842,0.068956,0.232543,0.065863,0.301498,2019-11-22 08:06:39,823.319785717414,50.2087269299161
1047,8:07:09,W,48.30124,11.53703,8.696459,15.29155,5.077928,23.98801,0.392505,0.151011,0.13654,0.234972,0.084972,0.371512,2019-11-22 08:07:09,857.440061587511,113.73181073668
1048,8:07:39,W,97.81125,17.10082,6.256918,15.25389,3.868438,21.51081,0.59182,0.113319,0.066093,0.178862,0.049905,0.244955,2019-11-22 08:07:39,863.491453002488,79.5416758482734
1049,8:08:09,W,78.94305,21.36861,7.782038,13.1778,2.716559,20.95983,0.51703,0.133852,0.104455,0.197345,0.047319,0.3018,2019-11-22 08:08:09,837.35490228828,49.7615710851768
1050,8:08:39,W,63.9191,7.502009,4.619174,13.15488,5.398998,17.77406,0.535045,0.114518,0.069288,0.201078,0.080071,0.270366,2019-11-22 08:08:39,841.00118129129,56.7033468124874
1051,8:09:09,W,47.3369,13.81096,10.01177,17.46909,5.526197,27.48086,0.409308,0.111626,0.132534,0.260272,0.086261,0.392806,2019-11-22 08:09:09,898.387848913081,72.1336144394834
1052,8:09:39,W,67.454,12.17764,8.335,16.18477,5.015191,24.51977,0.508762,0.121326,0.103452,0.202916,0.063543,0.306368,2019-11-22 08:09:39,902.653920252704,56.8336910905392
1053,8:10:09,W,45.80622,12.19822,11.97981,18.62361,4.874076,30.60342,0.407465,0.103391,0.141357,0.269674,0.078112,0.411032,2019-11-22 08:10:09,860.833243658879,65.0693848152904
1054,8:10:39,W,49.78772,5.915863,11.60861,20.42925,5.173565,32.03786,0.433676,0.08379,0.151144,0.257613,0.073777,0.408757,2019-11-22 08:10:39,886.497083581778,70.087821869934
1055,8:11:09,W,30.85788,16.9007,11.86616,24.71452,10.45084,36.58068,0.23446,0.122498,0.161172,0.338429,0.143441,0.499601,2019-11-22 08:11:09,856.187226751441,85.227445092934
1056,8:11:39,W,50.68607,11.10765,11.34737,26.31662,10.21337,37.66399,0.254784,0.110124,0.136641,0.353669,0.144782,0.49031,2019-11-22 08:11:39,785.302554069689,38.4739564068558
1057,8:12:09,W,40.78141,10.25388,10.6839,25.82794,9.526017,36.51184,0.315823,0.116521,0.125721,0.323173,0.118762,0.448893,2019-11-22 08:12:09,735.226584307188,51.9722830968727
1058,8:12:39,W,66.56611,9.79868,7.687254,23.13475,7.753625,30.822,0.469624,0.085282,0.080523,0.267558,0.097013,0.348081,2019-11-22 08:12:39,810.994877156531,74.0611050744901
1059,8:13:09,W,77.01318,19.38514,8.609064,14.1142,6.645937,22.72326,0.541266,0.143014,0.070994,0.162197,0.082529,0.233191,2019-11-22 08:13:09,812.254774566154,95.3380621014535
1060,8:13:39,W,106.0021,40.68981,20.0745,19.16114,7.60232,39.23564,0.505609,0.193764,0.120884,0.124202,0.055541,0.245086,2019-11-22 08:13:39,791.699500314789,81.8567041592993
1061,8:14:09,W,84.0526,5.195776,5.730831,14.75691,5.461994,20.48774,0.496876,0.084108,0.096429,0.235509,0.087079,0.331937,2019-11-22 08:14:09,759.588593839632,63.7514283130057
1062,8:14:39,W,62.75239,9.767304,9.660871,7.578732,4.956609,17.2396,0.513569,0.083095,0.106282,0.186666,0.110389,0.292948,2019-11-22 08:14:39,841.231194583798,71.8382830578385
1063,8:15:09,W,84.63675,29.92686,7.87007,10.5993,4.128452,18.46937,0.526371,0.137973,0.071456,0.183238,0.080962,0.254694,2019-11-22 08:15:09,842.093699449202,78.6644174614993
1064,8:15:39,W,53.05702,20.17629,5.612967,11.48108,3.672418,17.09405,0.501775,0.14646,0.067005,0.208593,0.076166,0.275599,2019-11-22 08:15:39,766.226428182547,62.2665798078343
1065,8:16:09,W,155.4008,42.47446,14.13806,16.29506,3.94687,30.43312,0.601274,0.157176,0.068698,0.13054,0.042311,0.199238,2019-11-22 08:16:09,784.122067526214,61.5882545220532
1066,8:16:39,W,87.27166,29.95559,21.08845,17.15755,2.88473,38.246,0.495724,0.146392,0.139635,0.174091,0.044159,0.313726,2019-11-22 08:16:39,728.873938155102,42.8995240229819
1067,8:17:09,W,47.94997,12.55914,10.14901,14.73855,7.505324,24.88757,0.363306,0.09545,0.113515,0.266233,0.161497,0.379748,2019-11-22 08:17:09,802.359267196438,83.069103079462
1068,8:17:39,W,19.56831,10.36455,17.4872,24.56356,6.562649,42.05077,0.260591,0.113251,0.192522,0.321767,0.11187,0.514289,2019-11-22 08:17:39,707.938007380958,71.3283797627138
1069,8:18:09,W,67.50255,27.64241,9.621502,14.82298,2.797077,24.44448,0.453816,0.167684,0.110659,0.2122,0.055641,0.322858,2019-11-22 08:18:09,804.282972704966,63.5406656307725
1070,8:18:39,W,88.64729,17.2278,11.49086,14.52527,3.933973,26.01612,0.539847,0.112756,0.11227,0.177412,0.057715,0.289682,2019-11-22 08:18:39,833.085108736052,90.6068324413868
1071,8:19:09,W,99.49004,32.23734,21.931,28.28092,7.441199,50.21192,0.425567,0.145996,0.177614,0.194893,0.05593,0.372507,2019-11-22 08:19:09,841.525051064336,68.830920235127
